"No.","Time","Source","Destination","Protocol","Length","Info"
"1013","10.164514000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1014","10.164518000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1015","10.164520000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1016","10.164521000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1020","10.165938000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"1022","10.166534000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1024","10.167209000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"1026","10.167891000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1028","10.168512000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1030","10.169295000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1031","10.169802000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1033","10.170438000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1034","10.171162000","74.125.109.147","10.0.0.94","SSLv2","1458","Encrypted Data"
"1036","10.173617000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1037","10.174414000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1038","10.174418000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1039","10.174419000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1043","10.175027000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1044","10.175781000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1046","10.176410000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1047","10.177091000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1049","10.177814000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1050","10.182503000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1052","10.183557000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1053","10.183559000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"1054","10.183560000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1058","10.185982000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1059","10.189447000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1060","10.189450000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1062","10.192732000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1063","10.192735000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1064","10.192738000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1068","10.195472000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1069","10.195475000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1071","10.196175000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1072","10.196178000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1073","10.196179000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1076","10.200334000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1077","10.211575000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1079","10.212141000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1080","10.213852000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1082","10.215190000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1083","10.215823000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1084","10.215827000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1086","10.216515000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1088","10.217205000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1090","10.218231000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1092","10.218895000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1094","10.219618000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1096","10.220262000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1098","10.220902000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1100","10.221534000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1102","10.222219000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1104","10.224302000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1106","10.225082000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"1108","10.225645000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1110","10.227533000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1112","10.228576000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1114","10.228980000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1116","10.229601000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1118","10.230188000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1120","10.231172000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"1122","10.231676000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1124","10.232413000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1126","10.233153000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1128","10.233487000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1130","10.234702000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1132","10.235200000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1134","10.235923000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1136","10.236554000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1138","10.237211000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1140","10.237859000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1142","10.238523000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1144","10.239415000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1146","10.241150000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1148","10.241903000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1150","10.242590000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1152","10.244059000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1154","10.245821000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1156","10.246456000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1158","10.262302000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1160","10.263305000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1161","10.263310000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"1162","10.263311000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1163","10.263312000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1164","10.263351000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1165","10.263352000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1172","10.263733000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1174","10.264903000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1175","10.264908000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1178","10.265358000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"1180","10.266320000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1182","10.267214000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1184","10.268132000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1186","10.271890000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1188","10.272513000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1189","10.272515000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1190","10.272516000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1194","10.272678000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1195","10.272682000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1198","10.273635000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1200","10.276017000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1202","10.276659000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"1203","10.276663000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1204","10.276664000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1208","10.277665000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1209","10.277669000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1212","10.278264000","74.125.109.147","10.0.0.94","SSLv2","1458","Encrypted Data"
"1214","10.283954000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1216","10.305176000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1217","10.305180000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1218","10.305319000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1219","10.305322000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1224","10.307377000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1225","10.307382000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1226","10.307384000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1230","10.307539000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1231","10.307541000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1232","10.307657000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1236","10.307839000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1237","10.307841000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1240","10.307964000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1241","10.307967000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"1244","10.308099000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1246","10.308236000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1247","10.308238000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1250","10.310467000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"1251","10.310469000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"1252","10.310470000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1256","10.310692000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1257","10.310694000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1260","10.312475000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1261","10.312478000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1262","10.312478000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1266","10.318288000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1268","10.319485000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1269","10.319489000","74.125.109.147","10.0.0.94","TLSv1.2","914","[TCP Window Full] Continuation Data"
"1276","10.521297000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1281","10.557507000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1283","10.558499000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1286","10.558946000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1291","10.610903000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1294","10.611914000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1297","10.612728000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1300","10.613390000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1304","10.650945000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1306","10.652056000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1309","10.652648000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1311","10.653958000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1314","10.654596000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1316","10.686789000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1319","10.687928000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Retransmission] Continuation Data"
"1326","10.688789000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1327","10.693137000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1329","10.693737000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1330","10.693740000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1331","10.693741000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1334","10.693910000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1335","10.697197000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1336","10.697199000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1338","10.723019000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1340","10.723992000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1341","10.724883000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"1343","10.728186000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"1345","10.728785000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1346","10.728788000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1347","10.728789000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"1350","10.728949000","74.125.109.147","10.0.0.94","SSLv2","1458","Encrypted Data"
"1351","10.729709000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1353","10.730246000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1354","10.730769000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1356","10.731539000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1357","10.732372000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1359","10.733010000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1360","10.733710000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1362","10.734479000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"1363","10.734974000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
